title,product_id,platform,category_l1,category_l2,category_l3,product_url,price,rating_score,review_count,sold_count,brand,time_stamp
2 trong 1 lược bàn chải làm sạch hai mặt làm sạch tóc công cụ để lông thú cưng khoảng trống bàn phím làm sạch,13350821872,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13350821872.html,23000,0.0,0,0,No Brand,2026-04-29 14:16:42
2 trong 1 tuốc nơ vít có thể điều chỉnh độ dài có thể thu vào tuốc nơ vít bộ phận Robot công nghiệp,13341983502,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13341983502.html,24000,0.0,0,0,No Brand,2026-04-29 14:16:42
2 trong 1 tuốc nơ vít có thể điều chỉnh độ dài có thể thu vào tuốc nơ vít bộ phận Robot công nghiệp,13340122510,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13340122510.html,24000,0.0,0,0,No Brand,2026-04-29 14:16:42
"AumoPro Van Bi Bằng Đồng Thau Van 1/4 ""3/8"" 1/2 ""1/8 Đầu Đực Ren Cái Bằng Đồng Thau Bằng Đồng Ngắt Dòng Nhiên Liệu Khí Dầu Nước",1970231845,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i1970231845.html,31023,4.666666666666667,17,0,AumoPro,2026-04-29 14:16:42
10 Cái Kim Tiêm + Ống Hydra Cho F8 2 Bút Tiêm Da Phụ Kiện Bút Kim Tiêm Meso Mesotherapy Tự Động,1972251063,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i1972251063.html,32722,0.0,0,0,DECINIEE,2026-04-29 14:16:42
BJ🔩🔧🔗 1 cái tuốc nơ vít điện hai đầu bằng thép hợp kim dụng cụ cầm tay tuốc nơ vít điện chữ thập,13363971777,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13363971777.html,33345,0.0,0,0,No Brand,2026-04-29 14:16:42
wxfengying 2pcs xe đạp nói phản xạ an toàn cảnh báo ánh sáng vành bánh xe phản chiếu ánh sáng,13351396643,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13351396643.html,38437,0.0,0,0,No Brand,2026-04-29 14:16:42
SHZTGM XINZE Silicone Pad cho phòng tắm cống sàn 2 trong 1 mùi chặn Sealant ngăn chặn dòng chảy ngược và mùi trong ống cống,13384253523,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13384253523.html,40477,0.0,0,0,SHZTGM,2026-04-29 14:16:42
remai 2 món đồ trang sức tôn giáo bói toán đồ trang trí văn phòng bói toán Đạo Giáo,13337932372,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13337932372.html,45977,0.0,0,0,No Brand,2026-04-29 14:16:42
🎁 JCTTTY 🎀 2 món đồ ăn mini tráng miệng Tự làm bánh mì Bánh ngọt Nhà búp bê tỷ lệ 1/6,13332399648,lazada,Thiết Bị Điện Tử,Laptop,Dòng 2 Trong 1,https://www.lazada.vn/products/pdp-i13332399648.html,46688,0.0,0,0,No Brand,2026-04-29 14:16:42
